loan_id,origination_date,borrower_id,loan_amount,interest_rate,loan_term_months,credit_score,debt_to_income_ratio,loan_purpose,loan_status,annual_income,state
2048,2023-01-29,1389,51423.65,11.93,120,676.0,0.2483,Auto,Current,35349.22,NY
2049,2022-06-29,1520,37720.18,6.84,60,720.0,0.2118,Home Improvement,Paid Off,37385.54,PA
2050,2022-05-11,2290,17966.91,12.09,60,697.0,0.4096,Auto,Current,39746.87,PA
2051,2018-06-20,1541,42878.6,5.9,84,798.0,0.3114,Business,Current,25755.33,MN
2052,2024-11-06,1218,385335.44,9.85,60,730.0,0.3067,Business,Current,513976.61,FL
2053,2021-02-11,1417,180458.48,4.78,120,810.0,0.2141,Business,Current,40645.93,NC
2054,2019-08-19,2116,32720.8,13.15,36,670.0,0.5076,Auto,Delinquent,33705.74,NY
2055,2023-04-01,1677,328668.17,17.73,60,636.0,0.3458,Business,Current,27231.29,CT
2056,2019-05-20,1198,16972.7,7.18,84,734.0,0.2043,Auto,Current,29742.92,TX
2057,2023-10-06,1543,31674.28,6.47,60,785.0,0.356,Education,Current,53527.08,GA
2058,2021-06-01,954,14565.14,17.78,84,644.0,0.0959,Auto,Delinquent,368992.4,IL
2059,2019-09-18,751,22599.75,9.01,84,676.0,0.2808,Auto,Current,27446.11,PA
2060,2023-01-04,235,56437.77,11.29,60,690.0,0.4592,Education,Paid Off,98342.64,NC
2061,2017-03-23,733,75785.22,9.98,36,669.0,0.1029,Education,Paid Off,166794.83,NJ
2062,2023-04-30,2518,23876.1,6.25,36,832.0,0.0841,Auto,Current,32023.62,NY
2063,2021-11-08,1157,339838.79,13.34,60,627.0,0.3471,Business,Delinquent,38928.69,NY
2064,2018-05-17,2162,10034.86,7.19,60,715.0,0.4907,Personal,Current,30575.11,TX
2065,2020-01-01,1210,27841.66,12.2,60,666.0,0.5142,Auto,Paid Off,115374.3,New Jersey
2066,2019-01-13,1066,287816.18,7.63,84,724.0,0.2634,Business,Current,358285.68,NY
2067,2018-07-10,1063,29250.83,12.12,84,642.0,0.3368,Personal,Current,39580.05,PA
2068,2019-08-29,1168,54390.5,9.66,60,731.0,0.1392,Education,Current,37547.74,MA
2069,2022-07-26,1493,27782.78,7.93,36,714.0,0.4286,Home Improvement,Current,631604.08,FL
2070,2022-07-30,2079,42055.16,8.56,84,745.0,0.295,Auto,Delinquent,577989.05,CA
2071,2022-10-01,885,13452.03,15.06,84,649.0,0.4589,Home Improvement,Paid Off,51156.18,GA
2072,2019-12-13,144,12306.26,20.59,84,617.0,0.4571,Auto,Current,248813.51,NJ
2073,2022-01-05,2478,54363.79,10.5,60,695.0,0.3135,Home Improvement,Current,635875.73,CA
2074,2019-11-23,851,265421.62,12.45,60,670.0,0.359,Business,Current,26369.15,FL
2075,2018-02-01,718,3612.13,6.68,60,835.0,0.449,Personal,Paid Off,572554.48,PA
2076,2024-08-06,2396,2389.12,7.28,60,743.0,0.4633,Personal,Paid Off,544460.06,PA
2077,2016-10-16,265,121891.11,18.88,84,643.0,0.3444,Business,Current,30403.85,CO
2078,2018-09-14,76,73699.25,9.87,60,746.0,0.5045,Home Improvement,Default,36786.41,PA
2079,2016-12-14,396,36784.54,13.18,60,674.0,0.4867,Auto,Current,30429.16,NY
2080,2019-09-21,2139,15039.26,8.89,60,715.0,0.387,Home Improvement,Current,27297.59,NY
2081,2017-12-29,2360,69803.26,10.77,60,682.0,0.2585,Home Improvement,Paid Off,424552.28,MA
2082,2018-04-23,397,53264.28,13.76,36,632.0,0.3539,Auto,Paid Off,322386.47,PA
2083,2022-12-04,1366,40704.35,5.88,60,758.0,0.1457,Home Improvement,Current,71817.08,NJ
2084,2023-01-17,2099,13616.52,14.82,60,525.0,0.0904,Personal,Current,174083.46,PA
2085,2022-05-25,1904,49317.15,12.19,84,,0.4778,Auto,Delinquent,35615.17,PA
2086,2020-06-04,596,35403.15,5.49,60,779.0,0.0914,Auto,Current,191913.25,WA
2087,2021-09-26,1297,28812.75,9.53,60,689.0,0.1539,Auto,Current,606590.44,PA
2088,2023-10-20,1822,62280.96,17.61,120,589.0,0.2494,Home Improvement,Paid Off,55455.28,PA
2089,2018-09-12,873,74555.26,13.4,120,548.0,0.4606,Business,Paid Off,30307.91,CA
2090,2017-12-10,1549,34214.44,6.28,84,823.0,0.2465,Home Improvement,Current,24014.42,IL
2091,2020-12-28,37,21583.16,9.24,36,698.0,0.1731,Auto,Current,33608.99,VA
2092,2019-04-10,2123,39178.02,4.92,60,757.0,0.2845,Home Improvement,Current,50271.82,IL
2093,2017-05-08,2146,8820.17,4.88,60,759.0,0.1235,Auto,Current,52647.95,VA
2094,2020-11-02,978,20742.52,7.44,60,715.0,0.284,Auto,Current,29212.6,TX
2095,2019-05-28,1572,16020.54,5.96,60,824.0,0.3495,Auto,Current,33890.29,CA
2096,2018-02-10,1123,20861.64,5.38,60,792.0,0.5461,Personal,Current,57134.66,IL
2097,2019-04-22,1893,53053.8,6.88,120,754.0,0.4816,Home Improvement,Current,50263.9,NJ
2098,2018-02-11,676,30745.76,14.97,36,509.0,0.4627,Auto,Current,36584.9,NY
2099,2018-11-16,729,69905.44,12.3,36,596.0,0.1464,Home Improvement,Delinquent,39388.05,FL
2100,2018-01-11,413,56432.54,14.19,120,627.0,0.3771,Auto,Delinquent,547238.31,OH
2101,2024-12-21,1517,416730.32,5.57,60,754.0,0.1988,Business,Current,522279.64,AZ
2102,2021-01-07,1650,38203.04,5.6,36,799.0,0.0946,Home Improvement,Current,24509.51,PA
2103,2023-09-22,826,357744.69,6.58,120,752.0,0.3449,Business,Paid Off,27909.6,NJ
2104,2016-05-20,617,260491.99,7.46,36,844.0,0.2667,Business,Current,36280.51,TX
2105,2019-01-26,115,13365.45,4.63,36,764.0,0.144,Home Improvement,Current,344343.31,MI
2106,2018-12-05,418,17972.38,20.84,36,614.0,0.3942,Personal,Current,460997.18,AZ
2107,2015-07-05,1626,18722.93,9.17,120,686.0,0.4996,Auto,Current,78620.97,PA
2108,2021-03-26,2476,464459.94,15.7,60,645.0,0.129,Business,Paid Off,351659.62,AZ
2109,2017-11-17,90,42923.17,8.15,60,703.0,0.3042,Personal,Current,24084.56,NY
2110,2023-05-25,2083,33396.69,9.33,120,657.0,0.1746,Education,Paid Off,330276.44,VA
2111,2018-07-13,754,50136.99,15.76,60,647.0,0.4022,Home Improvement,Current,59617.85,NY
2112,2023-12-30,1631,75865.63,14.78,60,629.0,0.4437,Business,Current,265648.73,IL
2113,2024-04-15,12,58361.18,20.43,36,523.0,0.1823,Home Improvement,Current,490397.6,NC
2114,2020-10-11,285,44951.06,19.14,36,622.0,0.2547,Auto,Current,32246.27,NY
2115,2020-10-14,1067,41408.56,8.47,60,732.0,0.3851,Personal,Current,31990.2,CT
2116,2020-07-29,1192,190786.48,19.19,120,612.0,0.1886,Business,Current,586565.95,NC
2117,2018-04-02,1441,47222.51,19.19,84,581.0,0.3998,Education,Current,37220.92,GA
2118,2017-06-05,2362,32073.79,9.5,120,678.0,0.4055,Personal,Current,33916.22,MA
2119,2016-11-26,2361,34774.42,13.44,36,553.0,0.3547,Personal,Delinquent,588763.32,GA
2120,2022-04-13,2280,66211.37,6.15,60,821.0,0.1959,Home Improvement,Current,344720.8,NJ
2121,2020-09-19,1569,39620.92,7.37,60,738.0,0.3783,Education,Current,202789.1,MN
2122,2016-09-11,2166,9044.51,17.96,60,558.0,0.319,Education,Current,32007.0,FL
2123,2023-08-31,1688,49093.53,4.78,84,824.0,0.3296,Personal,Current,35850.03,GA
2124,2022-09-08,852,53732.9,6.4,60,765.0,0.5254,Auto,Delinquent,27371.44,PA
2125,2019-02-18,896,475894.5,16.3,36,628.0,0.5208,Business,Delinquent,27185.18,NY
2126,2022-01-02,497,58432.2,9.06,36,724.0,0.2962,Auto,Current,25417.79,NJ
2127,2018-07-07,1783,368261.06,19.07,60,628.0,0.3494,Business,Current,578468.05,PA
2128,2018-02-25,336,69485.4,7.03,60,759.0,0.153,Home Improvement,Current,36012.06,CT
2129,2019-10-01,516,33152.38,14.92,120,575.0,0.5146,Personal,Delinquent,30336.32,VA
2130,2016-09-09,1349,42130.68,5.81,84,757.0,0.2809,Auto,Current,37232.97,MA
2131,2018-01-28,1016,48995.8,10.82,60,673.0,0.4496,Home Improvement,Current,42230.69,OH
2132,2023-04-22,2368,43322.98,20.16,36,643.0,0.3147,Personal,Default,148338.44,CO
2133,2020-05-08,1782,43026.04,5.01,120,775.0,0.5079,Auto,Current,193041.16,OH
2134,2023-06-10,1786,41779.21,9.67,60,662.0,0.3479,Home Improvement,Current,31625.87,IL
2135,2019-10-08,2071,53487.1,9.92,84,702.0,0.4212,Auto,Current,36872.09,PA
2136,2019-10-23,357,28353.08,17.84,36,631.0,0.238,Personal,Current,24489.98,VA
2137,2020-06-11,2403,13487.38,8.8,120,711.0,0.4553,Education,Current,43221.5,NC
2138,2021-04-17,1313,20077.91,11.85,120,698.0,0.3641,Education,Current,32446.79,NJ
2139,2022-09-30,1636,22767.51,10.64,36,670.0,0.4318,Home Improvement,Current,24211.94,Florida
2140,2018-10-05,551,28187.51,14.66,120,563.0,0.2465,Home Improvement,Paid Off,49522.8,IL
2141,2022-06-26,1228,57004.44,15.77,84,637.0,0.3729,Auto,Current,28408.22,PA
2142,2022-11-11,2253,19797.46,18.25,84,627.0,0.4761,Personal,Delinquent,430537.55,NY
2143,2020-03-25,958,43438.48,10.12,36,675.0,0.4245,Home Improvement,Delinquent,28732.26,IL
2144,2024-10-17,1774,45839.89,9.02,60,691.0,0.4916,Home Improvement,Current,35811.93,PA
2145,2023-04-26,2142,15851.43,14.31,120,581.0,0.1615,Personal,Current,35528.5,MA
2146,2022-02-25,1009,20980.35,7.79,120,718.0,0.4208,Personal,Current,24194.94,PA
2147,2020-03-09,1093,31182.17,12.65,60,695.0,0.4211,Auto,Current,31274.57,VA
2148,2022-04-21,2247,31256.49,5.52,120,783.0,0.3117,Personal,Current,57235.66,IL
2149,2022-03-31,997,51274.17,7.67,60,712.0,0.4908,Auto,Current,154686.58,NJ
2150,2017-11-28,1680,51221.85,13.13,60,647.0,0.4001,Auto,Paid Off,60368.63,CA
2151,2020-04-08,154,41846.53,15.67,84,602.0,0.4857,Personal,Current,57271.24,NJ
2152,2019-03-17,581,15753.03,18.35,84,592.0,0.4565,Home Improvement,Paid Off,512686.17,PA
2153,2018-08-18,1471,64689.36,8.0,36,746.0,0.2865,Home Improvement,Current,35986.23,CT
2154,2020-04-08,704,29003.67,6.0,60,784.0,0.13,Personal,Delinquent,128743.43,FL
2155,2024-04-21,1213,29336.86,5.96,84,783.0,0.1874,Personal,Paid Off,464408.29,PA
2156,2016-11-13,897,72526.08,11.43,60,692.0,0.4795,Business,Current,30615.42,CO
2157,2021-10-27,488,264814.41,19.22,36,621.0,0.5179,Business,Current,35374.14,FL
2158,2023-05-20,560,241640.29,7.59,36,705.0,0.2115,Business,Current,30371.72,FL
2159,2016-01-18,1142,27481.5,6.88,60,757.0,0.0911,Auto,Current,477257.55,NY
2160,2022-12-23,1120,14796.52,14.09,84,647.0,0.1802,Home Improvement,Current,31442.2,TX
2161,2018-02-01,513,50081.06,13.23,84,628.0,0.5335,Home Improvement,Current,27660.17,NJ
2162,2024-05-08,634,58159.47,7.93,120,741.0,0.2652,Home Improvement,Current,286695.99,PA
2163,2022-03-02,2173,166994.28,20.88,60,619.0,0.3929,Business,Delinquent,527546.9,NJ
2164,2023-04-06,1665,65542.58,17.19,36,612.0,0.1408,Home Improvement,Current,46599.85,NJ
2165,2025-02-14,1013,311907.28,17.41,84,631.0,0.2621,Business,Current,39629.68,WA
2166,2024-08-07,1932,103475.4,14.37,120,582.0,0.297,Business,Delinquent,28054.58,TX
2167,2017-05-22,1151,122854.11,19.41,60,587.0,0.5115,Business,Current,233958.28,CA
2168,2016-10-29,2365,6814.89,12.32,120,581.0,0.2072,Personal,Current,117415.75,Texas
2169,2023-01-28,117,55717.95,8.32,36,737.0,0.0943,Auto,Current,25609.69,GA
2170,2018-10-08,741,40235.45,6.58,60,794.0,0.3932,Auto,Current,35713.41,MD
2171,2020-04-12,2338,22449.01,6.97,60,796.0,0.5399,Home Improvement,Current,561557.93,New Jersey
2172,2021-06-02,1975,47485.44,10.8,36,686.0,0.2107,Auto,Current,34724.9,CA
2173,2020-02-19,1082,63196.78,10.7,36,663.0,0.5138,Home Improvement,Current,416920.89,AZ
2174,2022-09-12,1811,54148.18,6.48,60,839.0,0.2381,Education,Delinquent,45082.92,NY
2175,2019-10-16,831,41492.82,12.69,120,682.0,0.2523,Auto,Current,81175.14,PA
2176,2017-11-04,120,56407.45,13.28,36,617.0,0.118,Home Improvement,Current,220494.59,TX
2177,2021-02-26,657,251037.65,9.86,60,737.0,0.3396,Business,Current,29252.29,MA
2178,2020-08-29,2502,30878.69,7.17,84,798.0,0.1888,Auto,Current,30184.49,NJ
2179,2022-03-31,2262,30587.4,17.07,60,638.0,0.1173,Auto,Default,490529.0,CA
2180,2019-01-01,2470,20203.3,13.65,120,609.0,0.1377,Personal,Current,33561.02,CA
2181,2020-06-13,636,32346.75,8.9,60,728.0,0.0875,Home Improvement,Current,376921.3,NJ
2182,2020-09-02,370,451497.96,7.02,36,716.0,0.0831,Business,Current,447597.59,PA
2183,2023-02-05,269,43698.62,6.19,60,752.0,0.1439,Home Improvement,Current,29376.93,CT
2184,2022-11-04,47,39356.25,10.69,60,689.0,0.4886,Education,Current,41672.69,PA
2185,2022-09-15,992,23755.6,15.03,120,635.0,0.1417,Auto,Current,25298.8,PA
2186,2022-08-31,877,39863.37,12.21,60,538.0,0.4177,Auto,Default,625157.37,MA
2187,2020-06-19,774,33134.82,12.94,36,610.0,0.1561,Personal,Current,33843.23,TX
2188,2023-02-12,1220,36001.43,18.96,120,502.0,0.3041,Personal,Default,206447.49,MA
2189,2022-11-13,1127,32655.06,12.33,36,632.0,0.3854,Personal,Paid Off,29300.59,PA
2190,2019-11-01,5,23907.72,8.75,36,712.0,0.3992,Auto,Paid Off,233659.09,MA
2191,2021-12-27,1596,492395.49,7.25,60,753.0,0.2391,Business,Current,255831.26,MA
2192,2020-07-19,1078,22731.65,4.57,36,846.0,0.2476,Personal,Current,32667.35,AZ
2193,2017-12-13,838,42952.54,9.02,60,721.0,0.4528,Home Improvement,Paid Off,31899.59,Florida
2194,2023-09-16,682,51799.77,20.61,36,599.0,0.5181,Education,Default,32661.19,MA
2195,2019-06-06,1716,184735.67,8.87,84,749.0,0.5393,Business,Current,24945.8,NJ
2196,2018-02-14,1149,220000.43,5.02,36,840.0,0.5253,Business,Current,26721.62,PA
2197,2019-01-24,575,29056.51,12.5,60,596.0,0.2879,Personal,Current,43359.13,MI
2198,2016-09-17,51,76552.46,8.54,84,728.0,0.5177,Home Improvement,Current,555361.9,TX
2199,2024-03-24,854,73962.78,7.23,36,718.0,0.2774,Education,Paid Off,35074.96,TX
2200,2019-05-24,1983,83856.5,10.39,60,691.0,0.3063,Education,Current,334676.81,NY
2201,2020-02-09,1824,28594.2,6.62,84,721.0,0.2083,Home Improvement,Current,46627.95,MI
2202,2020-04-18,834,31399.59,15.93,60,606.0,0.177,Personal,Current,31381.34,PA
2203,2019-05-07,1116,72831.64,8.16,36,729.0,0.1788,Home Improvement,Current,35574.0,MD
2204,2019-06-07,1167,256266.52,7.07,60,718.0,0.4086,Business,Current,461725.63,PA
2205,2018-04-10,1907,76262.63,4.84,60,760.0,0.182,Home Improvement,Paid Off,32133.62,VA
2206,2019-03-16,972,35308.81,13.64,60,614.0,0.4334,Personal,Paid Off,30714.87,CT
2207,2019-07-03,400,166767.63,4.72,60,795.0,0.4654,Business,Current,328589.49,MD
2208,2021-06-09,20,17878.73,8.77,120,722.0,0.5475,Home Improvement,Current,31023.9,MD
2209,2021-07-09,685,12104.43,6.56,60,804.0,0.2947,Personal,Current,47982.5,NJ
2210,2017-06-25,36,51561.97,6.76,84,759.0,0.4238,Home Improvement,Current,34680.13,PA
2211,2018-01-25,2387,42663.48,13.0,60,,0.1426,Home Improvement,Current,33491.35,NJ
2212,2017-11-18,525,49717.25,11.65,120,687.0,0.287,Personal,Current,36470.86,FL
2213,2021-11-22,921,340395.33,17.72,36,566.0,0.5328,Business,Current,173740.12,WA
2214,2023-07-06,1842,17685.29,19.55,84,626.0,0.3657,Home Improvement,Paid Off,34322.31,NY
2215,2021-05-03,1891,76482.26,18.67,60,529.0,0.4418,Home Improvement,Current,38068.77,FL
2216,2021-04-06,538,41459.35,9.71,84,666.0,0.3519,Auto,Current,447346.62,GA
2217,2019-01-06,1706,32041.87,20.28,120,639.0,0.1175,Auto,Paid Off,441408.29,NC
2218,2024-08-20,2469,52658.03,19.05,36,587.0,0.5305,Auto,Paid Off,333614.18,GA
2219,2023-04-17,246,389087.38,8.63,120,704.0,0.1363,Business,Current,515656.27,PA
2220,2021-05-27,785,39957.2,4.84,36,829.0,0.0856,Auto,Paid Off,308854.33,AZ
2221,2019-06-11,1410,14615.87,12.83,84,689.0,0.2583,Personal,Current,24250.43,CT
2222,2017-10-22,155,33834.19,7.29,60,746.0,0.3102,Personal,Current,34810.86,NJ
2223,2019-06-01,1687,67305.3,5.94,60,786.0,0.4356,Home Improvement,Current,103730.98,PA
2224,2018-01-27,626,338150.02,13.44,60,571.0,0.1118,Business,Current,38606.61,VA
2225,2023-08-24,2421,58596.41,13.14,60,659.0,0.171,Home Improvement,Paid Off,235753.55,FL
2226,2025-03-21,1347,33155.34,6.65,60,731.0,0.3752,Auto,Current,533438.28,PA
2227,2023-05-20,570,16993.34,4.67,60,752.0,0.1981,Auto,Current,44326.22,PA
2228,2016-07-08,1759,47244.05,8.46,60,719.0,0.5484,Personal,Current,38125.3,CA
2229,2018-04-03,1817,24478.32,19.96,36,588.0,0.3253,Personal,Delinquent,268194.93,AZ
2230,2025-03-21,2066,45033.71,6.03,84,814.0,0.5295,Home Improvement,Paid Off,31238.29,PA
2231,2018-03-02,128,38090.36,12.09,60,,0.3475,Home Improvement,Current,25498.8,TX
2232,2021-02-13,2505,17270.37,8.06,36,716.0,0.45,Home Improvement,Current,77277.28,NJ
2233,2020-11-23,2007,33982.62,14.52,84,516.0,0.5365,Home Improvement,Delinquent,253700.23,NY
2234,2019-04-23,981,55371.05,16.09,36,581.0,0.5154,Home Improvement,Delinquent,34358.72,TX
2235,2022-03-23,191,61186.02,12.49,60,601.0,0.2413,Home Improvement,Paid Off,32527.12,IL
2236,2020-02-07,1140,33365.5,7.5,60,701.0,0.4911,Auto,Current,28758.61,PA
2237,2019-07-30,993,70234.57,11.58,60,,0.1121,Business,Current,52677.71,NY
2238,2025-10-26,700,35766.3,16.42,36,642.0,0.5042,Auto,Current,571020.91,NJ
2239,2017-11-21,607,44025.74,11.44,84,680.0,0.3039,Personal,Current,30715.74,MD
2240,2020-07-06,181,202693.97,20.0,60,637.0,0.1324,Business,Delinquent,402130.87,NJ
2241,2016-02-04,302,24979.77,12.55,120,658.0,0.0924,Home Improvement,Paid Off,29772.43,DE
2242,2017-12-21,1061,33929.18,13.01,84,684.0,0.1653,Personal,Current,49378.76,OH
2243,2022-03-17,2379,20615.41,20.4,84,552.0,0.3433,Home Improvement,Paid Off,251468.59,CT
2244,2025-02-15,2422,52756.58,12.56,36,605.0,0.3429,Auto,Current,37161.86,DE
2245,2016-02-28,1070,47548.47,13.74,84,647.0,0.1108,Home Improvement,Current,320712.54,NJ
2246,2016-12-01,2206,58270.39,13.43,120,635.0,0.293,Auto,Current,30923.89,NY
2247,2016-03-31,1244,26174.94,6.48,36,805.0,0.0943,Auto,Current,28633.76,PA
2248,2022-09-11,17,8917.95,19.48,84,641.0,0.4607,Auto,Current,275670.95,PA
2249,2017-09-16,2508,64267.29,6.74,36,759.0,0.5444,Home Improvement,Paid Off,36986.02,NJ
2250,2023-11-07,547,37994.08,9.12,84,654.0,0.1043,Personal,Current,150312.43,OH
2251,2016-05-01,659,65002.94,6.78,84,721.0,0.3727,Home Improvement,Current,36373.55,DE
2252,2018-03-20,2274,84484.16,7.49,36,799.0,0.4754,Education,Current,383393.55,OH
2253,2020-07-24,2304,33271.19,15.79,120,643.0,0.2995,Auto,Current,36190.62,WA
2254,2021-02-25,1505,39085.84,17.19,36,601.0,0.4795,Auto,Delinquent,199746.12,PA
2255,2017-01-25,960,68300.51,9.24,36,658.0,0.5051,Home Improvement,Current,25220.62,GA
2256,2018-05-23,798,35348.78,14.62,36,642.0,0.1296,Home Improvement,Current,202165.54,VA
2257,2023-08-11,226,263252.93,5.75,36,785.0,0.1412,Business,Current,83703.69,NY
2258,2021-09-28,2075,41988.3,15.77,60,595.0,0.3039,Auto,Current,152958.52,NJ
2259,2019-01-25,1800,38171.64,11.26,120,670.0,0.1706,Home Improvement,Delinquent,125591.19,TX
2260,2023-07-26,2494,20876.88,7.63,60,700.0,0.5249,Home Improvement,Current,410047.1,NC
2261,2023-02-09,2086,90302.99,18.67,36,540.0,0.5224,Education,Default,646884.58,MA
2262,2022-03-19,1694,47163.21,7.45,36,708.0,0.4288,Home Improvement,Current,42374.05,OH
2263,2022-03-18,1046,456814.58,10.84,120,689.0,0.3231,Business,Current,36191.92,MD
2264,2025-01-07,470,323333.17,9.46,60,704.0,0.1043,Business,Paid Off,32380.24,NJ
2265,2021-11-30,955,7642.77,7.96,36,703.0,0.54,Personal,Current,33101.63,PA
2266,2019-10-04,2504,18057.67,6.58,36,759.0,0.1552,Auto,Current,43581.1,PA
2267,2021-05-22,640,10046.93,12.18,120,620.0,0.4045,Personal,Current,292393.58,NC
2268,2016-02-29,2341,12243.44,10.92,84,683.0,0.3948,Personal,Delinquent,230631.1,PA
2269,2022-04-30,1219,37330.98,19.47,36,604.0,0.5489,Personal,Default,33276.53,PA
2270,2021-03-27,1159,65096.91,10.19,120,681.0,0.3651,Home Improvement,Current,38551.85,PA
2271,2025-05-31,1416,32628.01,13.4,60,506.0,0.4698,Personal,Delinquent,38864.58,NJ
2272,2023-05-16,2283,31090.06,17.65,60,643.0,0.4075,Auto,Default,199268.73,AZ
2273,2021-03-11,1528,31040.81,9.71,84,742.0,0.327,Home Improvement,Current,47146.92,NC
2274,2020-12-21,2460,32180.73,10.0,60,743.0,0.2736,Auto,Delinquent,24502.45,AZ
2275,2017-05-28,1301,21084.38,5.03,84,770.0,0.4166,Auto,Current,31552.22,IL
2276,2018-05-31,2415,81652.06,11.07,84,662.0,0.0801,Education,Current,98162.95,New York
2277,2016-09-28,1604,59848.75,16.08,84,601.0,0.1076,Auto,Delinquent,298148.2,NJ
2278,2020-03-02,161,31118.59,16.19,84,598.0,0.1508,Auto,Paid Off,359252.3,NY
2279,2024-06-23,1705,60142.21,7.38,36,707.0,0.0929,Home Improvement,Current,403234.82,PA
2280,2018-11-27,957,14215.3,11.23,84,669.0,0.3879,Personal,Delinquent,30264.69,IL
2281,2019-10-10,2455,490059.45,13.08,120,687.0,0.3045,Business,Current,42574.71,OH
2282,2019-03-29,878,42810.93,14.35,84,608.0,0.4896,Auto,Current,195487.42,PA
2283,2022-04-21,1920,33435.27,15.97,60,633.0,0.5236,Auto,Current,31232.62,NY
2284,2018-05-14,1885,40849.16,19.29,36,602.0,0.137,Personal,Current,548658.37,PA
2285,2016-09-12,2201,50666.78,18.29,120,625.0,0.3546,Auto,Delinquent,51033.11,PA
2286,2018-01-27,99,13786.73,14.45,60,585.0,0.4337,Personal,Delinquent,33460.97,NY
2287,2016-05-30,2385,30359.23,10.25,60,,0.2113,Home Improvement,Default,549274.71,NJ
2288,2018-09-07,254,48917.97,11.11,120,665.0,0.1646,Home Improvement,Current,46770.95,NY
2289,2021-01-24,104,363981.11,9.21,60,738.0,0.3602,Business,Current,243155.07,NC
2290,2019-08-22,1446,29451.47,4.66,84,755.0,0.3823,Personal,Current,28854.44,PA
2291,2017-12-06,1444,497479.65,15.91,60,605.0,0.232,Business,Paid Off,52334.21,OH
2292,2017-06-03,1649,34946.48,13.28,60,566.0,0.2744,Auto,Default,30980.02,DE
2293,2024-04-03,587,25591.45,6.34,36,843.0,0.0978,Education,Current,26840.14,NY
2294,2016-02-28,628,75718.11,16.5,60,604.0,0.1903,Home Improvement,Paid Off,30073.13,MD
2295,2018-07-23,1697,36100.43,16.08,120,633.0,0.1154,Home Improvement,Paid Off,32642.81,DE
2296,2018-11-17,2102,47862.33,7.26,60,837.0,0.2341,Auto,Current,30213.11,FL
2297,2021-08-20,2200,9928.14,11.46,60,685.0,0.3717,Auto,Current,357351.72,Pennsylvania
2298,2023-06-13,404,24151.02,13.4,36,604.0,0.4465,Personal,Default,50356.71,PA
2299,2017-03-03,1155,17930.1,6.07,36,796.0,0.3732,Auto,Current,36764.53,OH
2300,2018-09-02,2256,50881.57,9.28,36,703.0,0.4191,Auto,Current,104014.87,DE
2301,2023-09-15,1683,17054.11,6.98,36,717.0,0.5247,Home Improvement,Current,28745.33,TX
2302,2024-09-14,2057,12047.32,12.58,60,659.0,0.134,Auto,Default,510260.59,CA
2303,2022-08-24,2398,26092.6,9.66,84,650.0,0.2496,Auto,Current,35482.76,GA
2304,2019-09-02,453,57446.32,15.61,36,637.0,0.4511,Home Improvement,Paid Off,29331.66,CA
2305,2021-10-29,2302,56133.74,6.66,60,793.0,0.0939,Home Improvement,Paid Off,43010.31,CT
2306,2020-08-19,1328,3887.06,18.37,60,580.0,0.1587,Personal,Paid Off,405180.89,PA
2307,2021-08-18,2050,74808.58,18.8,60,649.0,0.0865,Business,Delinquent,258404.44,IL
2308,2022-07-13,881,46984.64,14.31,120,643.0,0.5199,Auto,Delinquent,48872.83,PA
2309,2022-04-12,2457,75808.2,8.03,120,735.0,0.3271,Home Improvement,Current,36353.99,CT
2310,2018-01-03,624,31920.62,12.01,120,583.0,0.1066,Auto,Current,43093.98,CT
2311,2023-03-21,2335,39947.73,13.76,84,636.0,0.284,Personal,Default,38746.47,CT
2312,2016-01-15,1788,28879.72,8.22,60,716.0,0.0814,Home Improvement,Current,219152.71,NY
